,filename,partition,semantic_label,numeric_label
599,00599.png,train,st_stephen_cathedral_vienna,9.0
600,00600.png,train,colosseum,0.0
601,00601.png,train,petronas_towers,1.0
602,00602.png,train,rialto_bridge,2.0
603,00603.png,train,museu_nacional_dart_de_catalunya,3.0
604,00604.png,train,pantheon,4.0
605,00605.png,train,hofburg_imperial_palace,5.0
606,00606.png,train,berlin_cathedral,6.0
607,00607.png,train,hagia_sophia,7.0
608,00608.png,train,gaudi_casa_batllo_barcelona,8.0
609,00609.png,train,st_stephen_cathedral_vienna,9.0
610,00610.png,train,colosseum,0.0
611,00611.png,train,petronas_towers,1.0
612,00612.png,train,rialto_bridge,2.0
613,00613.png,train,museu_nacional_dart_de_catalunya,3.0
614,00614.png,train,pantheon,4.0
615,00615.png,train,hofburg_imperial_palace,5.0
616,00616.png,train,berlin_cathedral,6.0
617,00617.png,train,hagia_sophia,7.0
618,00618.png,train,gaudi_casa_batllo_barcelona,8.0
619,00619.png,train,st_stephen_cathedral_vienna,9.0
620,00620.png,train,colosseum,0.0
621,00621.png,train,petronas_towers,1.0
622,00622.png,train,rialto_bridge,2.0
623,00623.png,train,museu_nacional_dart_de_catalunya,3.0
624,00624.png,train,pantheon,4.0
625,00625.png,train,hofburg_imperial_palace,5.0
626,00626.png,train,berlin_cathedral,6.0
627,00627.png,train,hagia_sophia,7.0
628,00628.png,train,gaudi_casa_batllo_barcelona,8.0
629,00629.png,train,st_stephen_cathedral_vienna,9.0
630,00630.png,train,colosseum,0.0
631,00631.png,train,petronas_towers,1.0
632,00632.png,train,rialto_bridge,2.0
633,00633.png,train,museu_nacional_dart_de_catalunya,3.0
634,00634.png,train,pantheon,4.0
635,00635.png,train,hofburg_imperial_palace,5.0
636,00636.png,train,berlin_cathedral,6.0
637,00637.png,train,hagia_sophia,7.0
638,00638.png,train,gaudi_casa_batllo_barcelona,8.0
639,00639.png,train,st_stephen_cathedral_vienna,9.0
640,00640.png,train,colosseum,0.0
641,00641.png,train,petronas_towers,1.0
642,00642.png,train,rialto_bridge,2.0
643,00643.png,train,museu_nacional_dart_de_catalunya,3.0
644,00644.png,train,pantheon,4.0
645,00645.png,train,hofburg_imperial_palace,5.0
646,00646.png,train,berlin_cathedral,6.0
647,00647.png,train,hagia_sophia,7.0
648,00648.png,train,gaudi_casa_batllo_barcelona,8.0
649,00649.png,train,st_stephen_cathedral_vienna,9.0
650,00650.png,train,colosseum,0.0
651,00651.png,train,petronas_towers,1.0
652,00652.png,train,rialto_bridge,2.0
653,00653.png,train,museu_nacional_dart_de_catalunya,3.0
654,00654.png,train,pantheon,4.0
655,00655.png,train,hofburg_imperial_palace,5.0
656,00656.png,train,berlin_cathedral,6.0
657,00657.png,train,hagia_sophia,7.0
658,00658.png,train,gaudi_casa_batllo_barcelona,8.0
659,00659.png,train,st_stephen_cathedral_vienna,9.0
660,00660.png,train,colosseum,0.0
661,00661.png,train,petronas_towers,1.0
662,00662.png,train,rialto_bridge,2.0
663,00663.png,train,museu_nacional_dart_de_catalunya,3.0
664,00664.png,train,pantheon,4.0
665,00665.png,train,hofburg_imperial_palace,5.0
666,00666.png,train,berlin_cathedral,6.0
667,00667.png,train,hagia_sophia,7.0
668,00668.png,train,gaudi_casa_batllo_barcelona,8.0
669,00669.png,train,st_stephen_cathedral_vienna,9.0
670,00670.png,train,colosseum,0.0
671,00671.png,train,petronas_towers,1.0
672,00672.png,train,rialto_bridge,2.0
673,00673.png,train,museu_nacional_dart_de_catalunya,3.0
674,00674.png,train,pantheon,4.0
675,00675.png,train,hofburg_imperial_palace,5.0
676,00676.png,train,berlin_cathedral,6.0
677,00677.png,train,hagia_sophia,7.0
678,00678.png,train,gaudi_casa_batllo_barcelona,8.0
679,00679.png,train,st_stephen_cathedral_vienna,9.0
680,00680.png,train,colosseum,0.0
681,00681.png,train,petronas_towers,1.0
682,00682.png,train,rialto_bridge,2.0
683,00683.png,train,museu_nacional_dart_de_catalunya,3.0
684,00684.png,train,pantheon,4.0
685,00685.png,train,hofburg_imperial_palace,5.0
686,00686.png,train,berlin_cathedral,6.0
687,00687.png,train,hagia_sophia,7.0
688,00688.png,train,gaudi_casa_batllo_barcelona,8.0
689,00689.png,train,st_stephen_cathedral_vienna,9.0
690,00690.png,train,colosseum,0.0
691,00691.png,train,petronas_towers,1.0
692,00692.png,train,rialto_bridge,2.0
693,00693.png,train,museu_nacional_dart_de_catalunya,3.0
694,00694.png,train,pantheon,4.0
695,00695.png,train,hofburg_imperial_palace,5.0
696,00696.png,train,berlin_cathedral,6.0
697,00697.png,train,hagia_sophia,7.0
698,00698.png,train,gaudi_casa_batllo_barcelona,8.0
699,00699.png,train,st_stephen_cathedral_vienna,9.0
700,00700.png,train,colosseum,0.0
701,00701.png,train,petronas_towers,1.0
702,00702.png,train,rialto_bridge,2.0
703,00703.png,train,museu_nacional_dart_de_catalunya,3.0
704,00704.png,train,pantheon,4.0
705,00705.png,train,hofburg_imperial_palace,5.0
706,00706.png,train,berlin_cathedral,6.0
707,00707.png,train,hagia_sophia,7.0
708,00708.png,train,gaudi_casa_batllo_barcelona,8.0
709,00709.png,train,st_stephen_cathedral_vienna,9.0
710,00710.png,train,colosseum,0.0
711,00711.png,train,petronas_towers,1.0
712,00712.png,train,rialto_bridge,2.0
713,00713.png,train,museu_nacional_dart_de_catalunya,3.0
714,00714.png,train,pantheon,4.0
715,00715.png,train,hofburg_imperial_palace,5.0
716,00716.png,train,berlin_cathedral,6.0
717,00717.png,train,hagia_sophia,7.0
718,00718.png,train,gaudi_casa_batllo_barcelona,8.0
719,00719.png,train,st_stephen_cathedral_vienna,9.0
720,00720.png,train,colosseum,0.0
721,00721.png,train,petronas_towers,1.0
722,00722.png,train,rialto_bridge,2.0
723,00723.png,train,museu_nacional_dart_de_catalunya,3.0
724,00724.png,train,pantheon,4.0
725,00725.png,train,hofburg_imperial_palace,5.0
726,00726.png,train,berlin_cathedral,6.0
727,00727.png,train,hagia_sophia,7.0
728,00728.png,train,gaudi_casa_batllo_barcelona,8.0
729,00729.png,train,st_stephen_cathedral_vienna,9.0
730,00730.png,train,colosseum,0.0
731,00731.png,train,petronas_towers,1.0
732,00732.png,train,rialto_bridge,2.0
733,00733.png,train,museu_nacional_dart_de_catalunya,3.0
734,00734.png,train,pantheon,4.0
735,00735.png,train,hofburg_imperial_palace,5.0
736,00736.png,train,berlin_cathedral,6.0
737,00737.png,train,hagia_sophia,7.0
738,00738.png,train,gaudi_casa_batllo_barcelona,8.0
739,00739.png,train,st_stephen_cathedral_vienna,9.0
740,00740.png,train,colosseum,0.0
741,00741.png,train,petronas_towers,1.0
742,00742.png,train,rialto_bridge,2.0
743,00743.png,train,museu_nacional_dart_de_catalunya,3.0
744,00744.png,train,pantheon,4.0
745,00745.png,train,hofburg_imperial_palace,5.0
746,00746.png,train,berlin_cathedral,6.0
747,00747.png,train,hagia_sophia,7.0
748,00748.png,train,gaudi_casa_batllo_barcelona,8.0
749,00749.png,train,st_stephen_cathedral_vienna,9.0
750,00750.png,train,colosseum,0.0
751,00751.png,train,petronas_towers,1.0
752,00752.png,train,rialto_bridge,2.0
753,00753.png,train,museu_nacional_dart_de_catalunya,3.0
754,00754.png,train,pantheon,4.0
755,00755.png,train,hofburg_imperial_palace,5.0
756,00756.png,train,berlin_cathedral,6.0
757,00757.png,train,hagia_sophia,7.0
758,00758.png,train,gaudi_casa_batllo_barcelona,8.0
759,00759.png,train,st_stephen_cathedral_vienna,9.0
760,00760.png,train,colosseum,0.0
761,00761.png,train,petronas_towers,1.0
762,00762.png,train,rialto_bridge,2.0
763,00763.png,train,museu_nacional_dart_de_catalunya,3.0
764,00764.png,train,pantheon,4.0
765,00765.png,train,hofburg_imperial_palace,5.0
766,00766.png,train,berlin_cathedral,6.0
767,00767.png,train,hagia_sophia,7.0
768,00768.png,train,gaudi_casa_batllo_barcelona,8.0
769,00769.png,train,st_stephen_cathedral_vienna,9.0
770,00770.png,train,colosseum,0.0
771,00771.png,train,petronas_towers,1.0
772,00772.png,train,rialto_bridge,2.0
773,00773.png,train,museu_nacional_dart_de_catalunya,3.0
774,00774.png,train,pantheon,4.0
775,00775.png,train,hofburg_imperial_palace,5.0
776,00776.png,train,berlin_cathedral,6.0
777,00777.png,train,hagia_sophia,7.0
778,00778.png,train,gaudi_casa_batllo_barcelona,8.0
779,00779.png,train,st_stephen_cathedral_vienna,9.0
780,00780.png,train,colosseum,0.0
781,00781.png,train,petronas_towers,1.0
782,00782.png,train,rialto_bridge,2.0
783,00783.png,train,museu_nacional_dart_de_catalunya,3.0
784,00784.png,train,pantheon,4.0
785,00785.png,train,hofburg_imperial_palace,5.0
786,00786.png,train,berlin_cathedral,6.0
787,00787.png,train,hagia_sophia,7.0
788,00788.png,train,gaudi_casa_batllo_barcelona,8.0
789,00789.png,train,st_stephen_cathedral_vienna,9.0
790,00790.png,train,colosseum,0.0
791,00791.png,train,petronas_towers,1.0
792,00792.png,train,rialto_bridge,2.0
793,00793.png,train,museu_nacional_dart_de_catalunya,3.0
794,00794.png,train,pantheon,4.0
795,00795.png,train,hofburg_imperial_palace,5.0
796,00796.png,train,berlin_cathedral,6.0
797,00797.png,train,hagia_sophia,7.0
798,00798.png,train,gaudi_casa_batllo_barcelona,8.0
799,00799.png,train,st_stephen_cathedral_vienna,9.0
800,00800.png,train,colosseum,0.0
801,00801.png,train,petronas_towers,1.0
802,00802.png,train,rialto_bridge,2.0
803,00803.png,train,museu_nacional_dart_de_catalunya,3.0
804,00804.png,train,pantheon,4.0
805,00805.png,train,hofburg_imperial_palace,5.0
806,00806.png,train,berlin_cathedral,6.0
807,00807.png,train,hagia_sophia,7.0
808,00808.png,train,gaudi_casa_batllo_barcelona,8.0
809,00809.png,train,st_stephen_cathedral_vienna,9.0
810,00810.png,train,colosseum,0.0
811,00811.png,train,petronas_towers,1.0
812,00812.png,train,rialto_bridge,2.0
813,00813.png,train,museu_nacional_dart_de_catalunya,3.0
814,00814.png,train,pantheon,4.0
815,00815.png,train,hofburg_imperial_palace,5.0
816,00816.png,train,berlin_cathedral,6.0
817,00817.png,train,hagia_sophia,7.0
818,00818.png,train,gaudi_casa_batllo_barcelona,8.0
819,00819.png,train,st_stephen_cathedral_vienna,9.0
820,00820.png,train,colosseum,0.0
821,00821.png,train,petronas_towers,1.0
822,00822.png,train,rialto_bridge,2.0
823,00823.png,train,museu_nacional_dart_de_catalunya,3.0
824,00824.png,train,pantheon,4.0
825,00825.png,train,hofburg_imperial_palace,5.0
826,00826.png,train,berlin_cathedral,6.0
827,00827.png,train,hagia_sophia,7.0
828,00828.png,train,gaudi_casa_batllo_barcelona,8.0
829,00829.png,train,st_stephen_cathedral_vienna,9.0
830,00830.png,train,colosseum,0.0
831,00831.png,train,petronas_towers,1.0
832,00832.png,train,rialto_bridge,2.0
833,00833.png,train,museu_nacional_dart_de_catalunya,3.0
834,00834.png,train,pantheon,4.0
835,00835.png,train,hofburg_imperial_palace,5.0
836,00836.png,train,berlin_cathedral,6.0
837,00837.png,train,hagia_sophia,7.0
838,00838.png,train,gaudi_casa_batllo_barcelona,8.0
839,00839.png,train,st_stephen_cathedral_vienna,9.0
840,00840.png,train,colosseum,0.0
841,00841.png,train,petronas_towers,1.0
842,00842.png,train,rialto_bridge,2.0
843,00843.png,train,museu_nacional_dart_de_catalunya,3.0
844,00844.png,train,pantheon,4.0
845,00845.png,train,hofburg_imperial_palace,5.0
846,00846.png,train,berlin_cathedral,6.0
847,00847.png,train,hagia_sophia,7.0
848,00848.png,train,gaudi_casa_batllo_barcelona,8.0
849,00849.png,train,st_stephen_cathedral_vienna,9.0
850,00850.png,train,colosseum,0.0
851,00851.png,train,petronas_towers,1.0
852,00852.png,train,rialto_bridge,2.0
853,00853.png,train,museu_nacional_dart_de_catalunya,3.0
854,00854.png,train,pantheon,4.0
855,00855.png,train,hofburg_imperial_palace,5.0
856,00856.png,train,berlin_cathedral,6.0
857,00857.png,train,hagia_sophia,7.0
858,00858.png,train,gaudi_casa_batllo_barcelona,8.0
859,00859.png,train,st_stephen_cathedral_vienna,9.0
860,00860.png,train,colosseum,0.0
861,00861.png,train,petronas_towers,1.0
862,00862.png,train,rialto_bridge,2.0
863,00863.png,train,museu_nacional_dart_de_catalunya,3.0
864,00864.png,train,pantheon,4.0
865,00865.png,train,hofburg_imperial_palace,5.0
866,00866.png,train,berlin_cathedral,6.0
867,00867.png,train,hagia_sophia,7.0
868,00868.png,train,gaudi_casa_batllo_barcelona,8.0
869,00869.png,train,st_stephen_cathedral_vienna,9.0
870,00870.png,train,colosseum,0.0
871,00871.png,train,petronas_towers,1.0
872,00872.png,train,rialto_bridge,2.0
873,00873.png,train,museu_nacional_dart_de_catalunya,3.0
874,00874.png,train,pantheon,4.0
875,00875.png,train,hofburg_imperial_palace,5.0
876,00876.png,train,berlin_cathedral,6.0
877,00877.png,train,hagia_sophia,7.0
878,00878.png,train,gaudi_casa_batllo_barcelona,8.0
879,00879.png,train,st_stephen_cathedral_vienna,9.0
880,00880.png,train,colosseum,0.0
881,00881.png,train,petronas_towers,1.0
882,00882.png,train,rialto_bridge,2.0
883,00883.png,train,museu_nacional_dart_de_catalunya,3.0
884,00884.png,train,pantheon,4.0
885,00885.png,train,hofburg_imperial_palace,5.0
886,00886.png,train,berlin_cathedral,6.0
887,00887.png,train,hagia_sophia,7.0
888,00888.png,train,gaudi_casa_batllo_barcelona,8.0
889,00889.png,train,st_stephen_cathedral_vienna,9.0
890,00890.png,train,colosseum,0.0
891,00891.png,train,petronas_towers,1.0
892,00892.png,train,rialto_bridge,2.0
893,00893.png,train,museu_nacional_dart_de_catalunya,3.0
894,00894.png,train,pantheon,4.0
895,00895.png,train,hofburg_imperial_palace,5.0
896,00896.png,train,berlin_cathedral,6.0
897,00897.png,train,hagia_sophia,7.0
898,00898.png,train,gaudi_casa_batllo_barcelona,8.0
899,00899.png,train,st_stephen_cathedral_vienna,9.0
900,00900.png,train,colosseum,0.0
901,00901.png,train,petronas_towers,1.0
902,00902.png,train,rialto_bridge,2.0
903,00903.png,train,museu_nacional_dart_de_catalunya,3.0
904,00904.png,train,pantheon,4.0
905,00905.png,train,hofburg_imperial_palace,5.0
906,00906.png,train,berlin_cathedral,6.0
907,00907.png,train,hagia_sophia,7.0
908,00908.png,train,gaudi_casa_batllo_barcelona,8.0
909,00909.png,train,st_stephen_cathedral_vienna,9.0
910,00910.png,train,colosseum,0.0
911,00911.png,train,petronas_towers,1.0
912,00912.png,train,rialto_bridge,2.0
913,00913.png,train,museu_nacional_dart_de_catalunya,3.0
914,00914.png,train,pantheon,4.0
915,00915.png,train,hofburg_imperial_palace,5.0
916,00916.png,train,berlin_cathedral,6.0
917,00917.png,train,hagia_sophia,7.0
918,00918.png,train,gaudi_casa_batllo_barcelona,8.0
919,00919.png,train,st_stephen_cathedral_vienna,9.0
920,00920.png,train,colosseum,0.0
921,00921.png,train,petronas_towers,1.0
922,00922.png,train,rialto_bridge,2.0
923,00923.png,train,museu_nacional_dart_de_catalunya,3.0
924,00924.png,train,pantheon,4.0
925,00925.png,train,hofburg_imperial_palace,5.0
926,00926.png,train,berlin_cathedral,6.0
927,00927.png,train,hagia_sophia,7.0
928,00928.png,train,gaudi_casa_batllo_barcelona,8.0
929,00929.png,train,st_stephen_cathedral_vienna,9.0
930,00930.png,train,colosseum,0.0
931,00931.png,train,petronas_towers,1.0
932,00932.png,train,rialto_bridge,2.0
933,00933.png,train,museu_nacional_dart_de_catalunya,3.0
934,00934.png,train,pantheon,4.0
935,00935.png,train,hofburg_imperial_palace,5.0
936,00936.png,train,berlin_cathedral,6.0
937,00937.png,train,hagia_sophia,7.0
938,00938.png,train,gaudi_casa_batllo_barcelona,8.0
939,00939.png,train,st_stephen_cathedral_vienna,9.0
940,00940.png,train,colosseum,0.0
941,00941.png,train,petronas_towers,1.0
942,00942.png,train,rialto_bridge,2.0
943,00943.png,train,museu_nacional_dart_de_catalunya,3.0
944,00944.png,train,pantheon,4.0
945,00945.png,train,hofburg_imperial_palace,5.0
946,00946.png,train,berlin_cathedral,6.0
947,00947.png,train,hagia_sophia,7.0
948,00948.png,train,gaudi_casa_batllo_barcelona,8.0
949,00949.png,train,st_stephen_cathedral_vienna,9.0
950,00950.png,train,colosseum,0.0
951,00951.png,train,petronas_towers,1.0
952,00952.png,train,rialto_bridge,2.0
953,00953.png,train,museu_nacional_dart_de_catalunya,3.0
954,00954.png,train,pantheon,4.0
955,00955.png,train,hofburg_imperial_palace,5.0
956,00956.png,train,berlin_cathedral,6.0
957,00957.png,train,hagia_sophia,7.0
958,00958.png,train,gaudi_casa_batllo_barcelona,8.0
959,00959.png,train,st_stephen_cathedral_vienna,9.0
960,00960.png,train,colosseum,0.0
961,00961.png,train,petronas_towers,1.0
962,00962.png,train,rialto_bridge,2.0
963,00963.png,train,museu_nacional_dart_de_catalunya,3.0
964,00964.png,train,pantheon,4.0
965,00965.png,train,hofburg_imperial_palace,5.0
966,00966.png,train,berlin_cathedral,6.0
967,00967.png,train,hagia_sophia,7.0
968,00968.png,train,gaudi_casa_batllo_barcelona,8.0
969,00969.png,train,st_stephen_cathedral_vienna,9.0
970,00970.png,train,colosseum,0.0
971,00971.png,train,petronas_towers,1.0
972,00972.png,train,rialto_bridge,2.0
973,00973.png,train,museu_nacional_dart_de_catalunya,3.0
974,00974.png,train,pantheon,4.0
975,00975.png,train,hofburg_imperial_palace,5.0
976,00976.png,train,berlin_cathedral,6.0
977,00977.png,train,hagia_sophia,7.0
978,00978.png,train,gaudi_casa_batllo_barcelona,8.0
979,00979.png,train,st_stephen_cathedral_vienna,9.0
980,00980.png,train,colosseum,0.0
981,00981.png,train,petronas_towers,1.0
982,00982.png,train,rialto_bridge,2.0
983,00983.png,train,museu_nacional_dart_de_catalunya,3.0
984,00984.png,train,pantheon,4.0
985,00985.png,train,hofburg_imperial_palace,5.0
986,00986.png,train,berlin_cathedral,6.0
987,00987.png,train,hagia_sophia,7.0
988,00988.png,train,gaudi_casa_batllo_barcelona,8.0
989,00989.png,train,st_stephen_cathedral_vienna,9.0
990,00990.png,train,colosseum,0.0
991,00991.png,train,petronas_towers,1.0
992,00992.png,train,rialto_bridge,2.0
993,00993.png,train,museu_nacional_dart_de_catalunya,3.0
994,00994.png,train,pantheon,4.0
995,00995.png,train,hofburg_imperial_palace,5.0
996,00996.png,train,berlin_cathedral,6.0
997,00997.png,train,hagia_sophia,7.0
998,00998.png,train,gaudi_casa_batllo_barcelona,8.0
999,00999.png,train,st_stephen_cathedral_vienna,9.0
1000,01000.png,train,colosseum,0.0
1001,01001.png,train,petronas_towers,1.0
1002,01002.png,train,rialto_bridge,2.0
1003,01003.png,train,museu_nacional_dart_de_catalunya,3.0
1004,01004.png,train,pantheon,4.0
1005,01005.png,train,hofburg_imperial_palace,5.0
1006,01006.png,train,berlin_cathedral,6.0
1007,01007.png,train,hagia_sophia,7.0
1008,01008.png,train,gaudi_casa_batllo_barcelona,8.0
1009,01009.png,train,st_stephen_cathedral_vienna,9.0
1010,01010.png,train,colosseum,0.0
1011,01011.png,train,petronas_towers,1.0
1012,01012.png,train,rialto_bridge,2.0
1013,01013.png,train,museu_nacional_dart_de_catalunya,3.0
1014,01014.png,train,pantheon,4.0
1015,01015.png,train,hofburg_imperial_palace,5.0
1016,01016.png,train,berlin_cathedral,6.0
1017,01017.png,train,hagia_sophia,7.0
1018,01018.png,train,gaudi_casa_batllo_barcelona,8.0
1019,01019.png,train,st_stephen_cathedral_vienna,9.0
